ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,domicilios_total_2010,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita,ind_ag013,abast_rede_geral_ibge_2010
2017,350030,Aguaí,não,NA,1.0046522183138544,0.715,0.606,0.858,0.703,31695,2883,34578,11391,32148,29001,3147,NA,3065.512397530614,NA,NA,318.44934723206154,3051.5146240259087,NA,NA,8.865499443376176,NA,NA,0.9209594170630503,NA,NA,NA,9881,104.90648719765205,1005.2577674324461,1009.8690415949802,3.0355543850408218,NA,NA,NA,NA,NA,NA,NA,8896
2018,350030,Aguaí,não,NA,1.0046522183138544,0.715,0.606,0.858,0.703,32073,2846,34919,11611,32148,29001,3147,NA,3095.743750632527,NA,NA,321.58981884424657,3081.6079344195937,NA,NA,8.865499443376176,NA,NA,0.9209594170630504,NA,NA,NA,9881,106.93259791519077,1024.6728063961139,1029.3731403704078,3.00740676944277,NA,NA,NA,NA,NA,NA,NA,8896
2019,350030,Aguaí,não,NA,1.0046522183138544,0.715,0.606,0.858,0.703,32451,2810,35261,11835,32148,29001,3147,32904.30790029573,3126.063758728874,36030.371659024604,32342.000625683977,324.73950005060215,3111.7894949903857,32666.740125734577,102.18193374840364,8.865499443376178,93.31643430502746,92.64269341690417,0.9209594170630503,91.72173399984112,91.9349847620536,0.038364102073941433,9881,108.995547009412,1044.4408460682118,1049.2318591235705,2.9793831854668356,3199.25,2941.23,1140.3890000000001,912.3112000000001,0.35,94.95271665110616,11044,8896
2010,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,6771,813,7584,2506,7584,6771,813,6552.019154030327,853.4269752593774,7405.446129289704,6013.33120510774,481.1875498802873,735.3998403830806,6494.5187549880275,97.64565043894652,11.252992817238626,86.3926576217079,85.63447725458897,6.344772545889864,79.2897047086991,17.870898166692342,77.12625462229266,2506,159,243,282,3.02633679169992,649.1,116,567.9,454.32,350.4,237.46731723179306,3179,2165
2011,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,6815,789,7604,2533,7584,6771,813,6691.45091399379,855.6775738228253,7547.128487816615,6124.639887085615,482.4565043894652,737.3391859537111,6607.09639147508,99.2520842690244,11.252992817238628,87.99909145178577,86.8897473892041,6.344772545889862,80.54497484331424,22.473085910061798,75.3188307921565,2506,160.71308858739025,245.61811652035115,285.03830806065446,3.001973943939992,697.59,156.7700000000001,587.851,470.2808,354.21,240.68781279757604,3273,2165
2012,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,6861,767,7628,2560,7584,6771,813,6795.997952874331,858.3782920989624,7654.376244973293,6197.541496340593,483.9792498004788,739.6664006384676,6681.520746141072,100.34578192151669,11.252992817238628,89.09278910427807,87.59203914710372,6.344772545889864,81.24726660121385,29.329495600131878,72.84684471944641,2506,162.42617717478052,248.2362330407023,288.07661612130886,2.9796875,788.66,231.31000000000006,626.7429999999999,501.39439999999996,365.25,252.66401218717274,3349,2165
2013,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,6907,745,7652,2587,7584,6771,813,6911.409465844965,861.0790103750996,7772.4884762200645,6370.375876857718,485.50199521149233,741.9936153232243,6855.877872069211,101.57460110062813,11.252992817238626,90.32160828338951,89.59589482578686,6.344772545889864,83.25112227989699,27.09550887168957,74.11776649746193,2506,164.13926576217077,250.85434956105348,291.11492418196326,2.9578662543486662,759.72,205.85000000000002,615.625,492.5,365.03,244.03760824062752,3431,2165
2014,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,6952,724,7676,2614,7584,6771,813,6941.468692906997,863.7797286512371,7805.2484215582335,6543.077697958457,487.024740622506,744.3208300079809,7030.102438580963,101.683799134422,11.252992817238628,90.43080631718337,91.58549294659932,6.344772545889864,85.24072040070945,27.22469590954525,79.11257910656492,2506,165.85235434956104,253.47246608140463,294.1532322426177,2.9364957918898242,770.3299999999999,209.7199999999999,623.526,498.82079999999996,394.63,246.0992747405873,3471,2165
2015,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,6996,704,7700,2642,7584,6771,813,6984.648439239436,866.4804469273744,7851.12888616681,6684.183665885521,488.54748603351953,746.6480446927374,7172.731151919041,101.96271280736117,11.25299281723863,90.70971999012254,93.15235262232521,6.344772545889864,86.80758007643534,27.502190565024453,81.2425616073929,2506,167.6288906624102,256.1875498802873,297.30407023144454,2.91445874337623,707.58,194.60000000000002,571.36,457.088,371.35,224.11576998199683,3519,2165
2016,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,7036,684,7720,2669,7584,6771,813,6937.8587067552135,868.731045490822,7806.5897522460355,6754.812702041729,489.8164405426975,748.587390263368,7244.6291425844265,101.12162891510408,11.252992817238628,89.86863609786545,93.84234640653403,6.344772545889864,87.49757386064417,28.294652689970228,101.38039072076333,2506,169.34197924980046,258.8056664006385,300.34237829209894,2.8924690895466467,735.51,208.11,589.833,471.8664,478.38,232.92212917861383,3522,2165
2017,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,7075,664,7739,2696,7584,6771,813,6879.416416080865,870.8691141260974,7750.285530206962,6762.67618403029,491.0219473264166,750.429768555467,7253.698131356707,100.14582672447297,11.25299281723863,88.89283390723433,93.7291398288759,6.344772545889864,87.38436728298603,25.121194492922243,103.12241080566903,2506,171.05506783719073,261.42378292098965,303.3806863527534,2.8705489614243325,721.98,181.37,595.021,476.0168,490.88,236.966978294454,3519,2165
2018,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,7113,645,7758,2724,7584,6771,813,6912.70048625825,873.0071827613727,7785.707669019623,6812.6330369738935,492.22745411013557,752.2721468475658,7304.8604910840295,100.35714963933518,11.252992817238628,89.10415682209654,94.1590679438519,6.344772545889862,87.81429539796203,37.66131311228336,98.48933057236742,2506,172.83160415003988,264.1388667198723,306.5315243415802,2.8480176211453743,849.2800000000001,319.85000000000014,625.385,500.308,492.75,247.8602342239287,3564,2165
2019,350040,Águas da Prata,sim,0.6810317709971689,0.7093895037486612,0.781,0.716,0.886,0.75,7150,627,7777,2752,7584,6771,813,6928.409410960007,875.1452513966482,7803.554662356655,6827.993064405984,493.4329608938547,754.1145251396648,7321.426025299839,100.34145123256597,11.25299281723863,89.08845841532734,94.14203452873652,6.344772545889864,87.79726198284665,34.440546925334665,102.11994440933346,2506,174.60814046288905,266.85395051875497,309.68236233040705,2.8259447674418605,838.14,288.65999999999997,636.078,508.8624,519.65,251.52662735231277,3600,2165
2010,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17111,155,17266,5595,17266,17111,155,15997.666487935656,941.2207327971403,16938.887220732795,15448.363896336012,654.2255585344056,972.0804289544235,16102.589454870418,98.10545129579981,5.451295799821269,92.65415549597854,93.26184092940125,3.789097408400357,89.4727435210009,53.29918149533774,26.08696804623311,5595,212,315,305,3.0859696157283287,2106.2799999999997,1122.6299999999997,1320.4389999999999,1056.3511999999998,275.57,226.1355491201537,7751,5184
2011,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17218,156,17374,5665,17266,17111,155,16542.895664631378,947.1081322609473,17490.003796892324,15741.59286759695,658.3177837354782,978.1608579088472,16399.91065133243,100.66768617987985,5.45129579982127,95.21639038005858,94.39340768580885,3.7890974084003584,90.6043102774085,43.83016117969822,22.32044851462923,5595,214.65236818588025,318.94101876675603,308.81590705987486,3.0669020300088263,2332.8,1022.4700000000003,1617.071,1293.6568,288.75,267.8087075360899,8065,5184
2012,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17336,157,17493,5736,17266,17111,155,16760.064915905034,953.5951742627345,17713.660090167767,15916.557859345781,662.8268096514745,984.8605898123325,16579.384668997256,101.26141936870614,5.451295799821269,95.81012356888488,94.77725186644518,3.7890974084003575,90.98815445804483,43.985849056603776,22.5458218727941,5595,217.3426273458445,322.9383378016086,312.686327077748,3.049686192468619,2374.4,1044.4,1643.32,1314.656,296.4,268.62942344990006,8217,5184
2013,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17452,158,17610,5807,17266,17111,155,16937.65449441666,959.9731903485255,17897.627684765186,16262.114515740628,667.260053619303,991.4477211796248,16929.37456935993,101.6333201860601,5.451295799821269,96.18202438623884,96.13500607245844,3.7890974084003575,92.34590866405809,40.79707354639969,19.830041052451914,5595,220.03288650580876,326.93565683646113,316.55674709562106,3.032546926123644,2493.12,1017.1199999999999,1781.136,1424.9088000000002,282.56,288.10510092426523,8351,5184
2014,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17572,159,17731,5879,17266,17111,155,17436.197667365275,966.5692582663092,18402.766925631586,15795.29422019821,671.8448614834674,998.260053619303,16467.13908168168,103.78865786267883,5.45129579982127,98.33736206285757,92.87202685512199,3.7890974084003575,89.08292944672164,34.1521526247683,16.44195397775356,5595,222.76103663985702,330.9892761394102,320.4816800714924,3.015989113794863,2287.44,781.21,1740.593,1392.4744,228.95000000000002,273.49701099861807,8644,5184
2015,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17691,160,17851,5952,17266,17111,155,17553.534099658318,973.1108132260946,18526.644912884414,15498.312755720357,676.3917783735478,1005.0160857908847,16174.704534093904,103.78491352240442,5.451295799821268,98.33361772258316,90.60951506410791,3.7890974084003575,86.82041765570756,35.82204289658102,22.284747057846527,5595,225.5270777479893,335.0991957104558,324.4611260053619,2.999159946236559,2354.5,843.4300000000001,1764.099,1411.2792,314.5,275.3375996973485,8751,5184
2016,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17793,161,17954,6021,17266,17111,155,17292.948011337176,978.7256478999107,18271.673659237087,15477.62584041587,680.2945487042002,1010.8150134048258,16157.92038912007,101.76937539956047,5.45129579982127,96.3180795997392,89.99621471048273,3.7890974084003575,86.20711730208238,36.256627566582736,22.334594376606596,5595,228.14155495978554,338.9839142091153,328.2225201072386,2.981896694901179,2442.4500000000003,885.5500000000002,1822.565,1458.0520000000001,325.65000000000003,288.7494233978894,8671,5184
2017,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,17896,162,18058,6091,17266,17111,155,17522.382650897376,984.3949955317246,18506.777646429102,16622.914728600736,684.2352100089365,1016.6702412868633,17307.149938609673,102.48520127604996,5.451295799821268,97.0339054762287,95.84200874188544,3.7890974084003575,92.05291133348508,30.802080370566003,50.50633245806291,5595,230.7939231456658,342.92493297587134,332.03842716711347,2.964702019372845,2461.1,758.0699999999999,1930.451,1544.3608000000002,780,301.8371961557526,8837,5184
2018,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,18000,163,18163,6162,17266,17111,155,17890.38878923435,990.1188561215371,18880.507645355887,17399.246213640345,688.213762287757,1022.5817694369973,18087.4599759281,103.95038069347513,5.451295799821269,98.49908489365386,99.58409941049442,3.7890974084003584,95.79500200209407,42.31070005263554,62.41072544622587,5595,233.48418230563004,346.92225201072387,335.9088471849866,2.947581953911068,2659.8,1125.38,1872.034,1497.6272000000001,934.6800000000001,286.6824379500867,9075,5184
2019,350050,Águas de Lindóia,sim,0.6688169268481486,0.6963416330504938,0.745,0.675,0.846,0.725,18104,164,18268,6233,17266,17111,155,18159.324041159725,995.8427167113493,19155.166757871073,15941.268456360709,692.1923145665774,1028.4932975871313,16633.460770927286,104.85639784251737,5.451295799821269,99.4051020426961,91.05244564772983,3.7890974084003575,87.26334823932947,44.08942599983649,62.88478676618402,5595,236.1744414655943,350.91957104557645,339.77926720285967,2.930851917214824,2690.94,1186.42,1860.446,1488.3568,935.9499999999999,280.6884395704413,9264,5184
2010,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4259,1342,5601,1871,5601,4259,1342,4265.860502405131,865.1464457509354,5131.006948156067,3248.041154462854,984.8898984500267,1215.3960448957778,4232.931052912881,91.60876536611438,15.446285408872262,76.16247995724213,75.57455905932656,17.584179583110636,57.99037947621592,53.689452240832956,0,1871,329,406,289,2.993586317477285,662.7,355.80000000000007,413.64,330.91200000000003,0,265.6580714098972,1916,1425
2011,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4292,1340,5632,1896,5601,4259,1342,4398.604688036786,869.9347942276858,5268.539482264471,3328.541769518882,990.340994120791,1222.122928915019,4318.882763639673,93.54651069361633,15.446285408872262,78.10022528474407,76.68470816121578,17.584179583110636,59.10052857810514,44.3955492345018,0,1871,333.39604489577766,411.4249064671299,292.86157135221805,2.970464135021097,597.65,265.33,411.919,329.53520000000003,0,256.568908897142,1991,1425
2012,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4327,1338,5665,1921,5601,4259,1342,4487.428463450339,875.0320684126135,5362.460531862953,3389.331378044294,996.1437733832175,1229.28380545163,4385.475151427511,94.65949747330896,15.44628540887226,79.2132120644367,77.41350664479279,17.584179583110636,59.82932706168215,50.05215939912372,13.569065741722063,1871,337.7920897915553,416.8498129342598,296.7231427044361,2.9489849036959916,671.02,335.85999999999996,435.918,348.73440000000005,47.32,266.14260263720763,2046,1425
2013,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4364,1336,5700,1946,5601,4259,1342,4542.107813898002,880.4382683057188,5422.54608220372,3430.91392720457,1002.2982362373064,1236.878674505612,4433.212163441876,95.1323874070828,15.44628540887226,79.68610199821055,77.77565199020836,17.584179583110636,60.19147240709772,42.0526412910369,56.69418068915019,1871,342.188134687333,422.27471940138963,300.58471405665415,2.9290853031860227,596.11,250.68000000000006,420.63399999999996,336.5072,190.78,253.71963084672348,2085,1425
2014,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4400,1334,5734,1972,5601,4259,1342,4664.663099150106,885.6900053447355,5550.353104494841,3720.868160487069,1008.276857295564,1244.2565473009088,4729.145017782633,96.7972288889927,15.446285408872262,81.35094348012045,82.4754973453546,17.584179583110636,64.89131776224396,46.23887474963481,58.625323423186714,1871,346.76002137894176,427.91662212720473,304.60074826296096,2.9077079107505073,664.03,307.04,449.102,359.2816,210.63,263.77391297140923,2157,1425
2015,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4437,1332,5769,1998,5601,4259,1342,4760.911492128873,891.0962052378405,5652.007697366714,3905.0225225225226,1014.4313201496526,1251.8514163548905,4919.453842672176,97.97205230311516,15.446285408872257,82.5257668942429,85.27394423075361,17.584179583110636,67.68976464764297,51.269071928415734,58.48947301320319,1871,351.3319080705505,433.5585248530198,308.6167824692677,2.8873873873873874,697.3599999999999,357.5299999999999,447.08899999999994,357.6712,209.2,257.282953461353,2217,1425
2016,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4471,1330,5801,2024,5601,4259,1342,5188.386143418848,896.0390165686797,6084.425159987528,4031.4853852059223,1020.058257616248,1258.7952966328166,5051.54364282217,104.88579831042111,15.44628540887226,89.43951290154885,87.08056615794122,17.584179583110636,69.49638657483058,36.32402599760356,81.75010468298099,1871,355.9037947621593,439.2004275788349,312.63281667557453,2.866106719367589,550.8199999999999,200.07999999999993,410.764,328.61120000000005,268.64000000000004,216.9038292081026,2434,1425
2017,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4506,1327,5833,2051,5601,4259,1342,5175.825727609833,900.9818278995189,6076.807555509352,4046.0918972595077,1025.6851950828434,1265.739176910743,5071.777092342351,104.17979693998547,15.44628540887226,88.73351153111321,86.94971870979515,17.584179583110636,69.36553912668451,36.678609880509036,79.29770151245657,1871,360.65152324959917,445.05932656333516,316.80331373597005,2.8439785470502192,566.57,207.81000000000006,421.103,336.8824,267.14000000000004,222.90295501271515,2447,1425
2018,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4540,1325,5865,2078,5601,4259,1342,5249.9543193833,905.924639230358,6155.878958613657,4072.75766367517,1031.3121325494387,1272.6830571886692,5104.069796224609,104.959573036891,15.44628540887226,89.51328762801874,87.0259129791067,17.584179583110636,69.44173339599607,39.300241410099545,77.93895584894297,1871,365.39925173703904,450.9182255478354,320.97381079636557,2.8224254090471605,604.7800000000001,237.68000000000006,438.40400000000005,350.7232000000001,273.35,228.7842476801131,2501,1425
2019,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4577,1322,5899,2105,5601,4259,1342,5243.922835082987,911.1763762693747,6155.099211352362,4096.003759342772,1037.2907536076964,1280.060929983966,5133.294512950469,104.34140042977388,15.446285408872262,88.89511502090163,87.01974085354244,17.584179583110636,69.4355612704318,47.40924182223915,74.69818298827353,1871,370.1469802244789,456.7771245323357,325.1443078567611,2.802375296912114,734.92,348.41999999999996,491.02599999999995,392.82079999999996,293.42999999999995,256.5401426826063,2516,1425
2010,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2707,0,2707,990,2707,2707,0,2704.2656565656566,2.7343434343434345,2707,2638.6414141414143,13.671717171717173,21.874747474747476,2652.3131313131316,100,0.10101010101010101,99.8989898989899,97.979797979798,0.5050505050505051,97.47474747474749,43.851359979568386,0,990,5,8,1,2.7343434343434345,783.1,343.40000000000003,542.72,434.17600000000004,0,549.8365539565253,1928,989
2011,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2743,0,2743,1007,2707,2707,0,2747.0661191163927,2.7707070707070707,2749.8368261870996,2671.6630202455017,13.853535353535355,22.165656565656565,2685.516555599037,100.24924630649288,0.10101010101010101,100.14823620548277,97.90435857087266,0.5050505050505051,97.39930806582215,40.206779971957594,0,990,5.0858585858585865,8.137373737373737,1.0171717171717172,2.723932472691162,763.13,306.83,548.349,438.67920000000004,0,546.8838252355175,1966,989
2012,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2788,0,2788,1024,2707,2707,0,2807.230878014782,2.816161616161616,2810.0470396309433,2722.0688937909613,14.080808080808081,22.52929292929293,2736.149701871769,100.79078334400802,0.10101010101010101,100.68977324299792,98.14023320917393,0.5050505050505051,97.63518270412342,28.530323480118064,0,990,5.171717171717172,8.274747474747475,1.0343434343434343,2.72265625,674.23,192.36,539.578,431.6624,0,526.6028889851699,2010,989
2013,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2834,0,2834,1042,2707,2707,0,2839.1334241922254,2.8626262626262626,2841.9960504548517,2769.3523671551266,14.313131313131315,22.9010101010101,2783.6654984682577,100.28214715789878,0.10101010101010101,100.18113705688867,98.22390608568305,0.5050505050505051,97.71885558063255,34.718572811506014,0,990,5.262626262626263,8.42020202020202,1.0525252525252524,2.719769673704415,723.1,251.05,547.365,437.89200000000005,0,528.1999515091363,2035,989
2014,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2880,0,2880,1060,2707,2707,0,2918.452047287246,2.909090909090909,2921.361138196337,2840.9740012159555,14.545454545454545,23.272727272727273,2855.51945576141,101.43615063181726,0.10101010101010101,101.33514053080715,99.14998110282673,0.505050505050505,98.64493059777622,34.09007290318184,0,990,5.353535353535354,8.565656565656566,1.0707070707070707,2.7169811320754715,733.8499999999999,250.1699999999999,558.731,446.9848,0,524.5143103984103,2094,989
2015,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2928,0,2928,1079,2707,2707,0,3017.853598883244,2.9575757575757575,3020.81117464082,2904.6815097216154,14.787878787878787,23.66060606060606,2919.4693885094944,103.16978055467281,0.10101010101010101,103.06877045366271,99.7086539791494,0.505050505050505,99.2036034740989,30.161274961109886,0,990,5.44949494949495,8.71919191919192,1.08989898989899,2.7136237256719182,629.98,190.01000000000005,496.97299999999996,397.5784,0,451.1716086948509,2168,989
2016,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2966,0,2966,1095,2707,2707,0,3045.6980086776935,2.995959595959596,3048.693968273653,2976.473743668779,14.979797979797983,23.967676767676767,2991.4535416485774,102.78806366398021,0.10101010101010101,102.6870535629701,100.85817739880571,0.5050505050505052,100.3531268937552,33.91816291262704,30.300556942577305,990,5.530303030303031,8.848484848484848,1.106060606060606,2.708675799086758,682.8199999999999,231.59999999999997,520.6999999999999,416.55999999999995,126.22,468.3902797983273,2192,989
2017,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,3004,0,3004,1111,2707,2707,0,3063.873619519628,3.0343434343434343,3066.9079629539715,2995.418792561943,15.171717171717173,24.274747474747475,3010.5905097336604,102.0941399119165,0.10101010101010101,101.9931298109064,100.21939113627366,0.5050505050505051,99.71434063122315,42.71310060014733,99.08470938424809,990,5.611111111111112,8.977777777777778,1.1222222222222222,2.703870387038704,828.13,353.72,580.526,464.4208,460.17,519.1082888171435,2209,989
2018,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,3043,0,3043,1127,2707,2707,0,3092.8298014226434,3.073737373737373,3095.903538796381,3029.651445551982,15.368686868686869,24.589898989898984,3045.0201324206687,101.73853232981863,0.101010101010101,101.63752222880852,100.06638621165523,0.505050505050505,99.56133570660472,40.51356072000388,99.53304336195235,990,5.691919191919192,9.107070707070706,1.1383838383838383,2.7000887311446315,824.4399999999999,334.01,590.6329999999999,472.5064,470.3,523.2013096858408,2233,989
2019,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,3082,0,3082,1143,2707,2707,0,3150.8620232118287,3.1131313131313134,3153.97515452496,3085.213311334445,15.56565656565657,24.905050505050507,3100.778967900101,102.3353392123608,0.10101010101010101,102.23432911135069,100.60931109344911,0.5050505050505052,100.1042605883986,29.934048492146008,104.80118608068881,990,5.772727272727273,9.236363636363636,1.1545454545454545,2.6964129483814525,730.8399999999999,218.76999999999987,577.701,462.16080000000005,484.35,502.3204615415236,2278,989
2010,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,32993,1531,34524,10171,34524,32993,1531,32898.10323468685,1215.179628355127,34113.28286304198,NA,672.0825877494839,1188.024776324845,NA,98.81034313243535,3.5198112280011786,95.29053190443418,NA,1.9467112378330549,NA,39.332327088697504,0,10171,198.00000000000003,350,357.99999999999994,3.394356503785272,3378.9,1329,2448.6,1958.88,0,203.9173232215917,10013,9692
2011,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,33171,1507,34678,10339,34524,32993,1531,33335.77500393699,1220.600137646249,34556.375141583245,NA,675.0805230557468,1193.324156916724,NA,99.64927372277307,3.5198112280011795,96.1294624947719,NA,1.9467112378330549,NA,38.93152812577842,0,10171,201.27047487955954,355.78114246386787,363.91328286304196,3.3540961408259986,3412.3500000000004,1328.48,2482.414,1985.9312000000002,0,204.01908297533564,10268,9692
2012,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,33367,1484,34851,10510,34524,32993,1531,33778.670862113315,1226.689411070691,35005.36027318401,Inf,678.4483334971981,1199.2773571920166,Inf,100.44291490397408,3.5198112280011795,96.92310367597291,Inf,1.9467112378330553,Inf,35.666386901290245,0,10171,204.59935109625408,361.6655196145905,369.93216006292397,3.3159847764034254,3514.8500000000004,1253.6200000000003,2637.3160000000003,2109.8528,0,213.90786266180447,10524,9692
2013,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,33563,1461,35024,10684,34524,32993,1531,34446.959054763814,1232.7786844951331,35679.73773925895,NA,681.8161439386491,1205.230557467309,NA,101.87225256755067,3.5198112280011795,98.3524413395495,NA,1.9467112378330549,NA,37.69710961928565,0,10171,207.9866286500836,367.6531314521679,376.05663159964604,3.278172968925496,3569.08,1345.44,2627.272,2101.8176,0,208.95909760883848,10856,9692
2014,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,33759,1440,35199,10860,34524,32993,1531,35036.85329646045,1238.9383541441352,36275.79165060459,NA,685.222888604857,1211.2525808671712,NA,103.05915409700444,3.5198112280011795,99.53934286900326,NA,1.9467112378330549,NA,30.93584064912846,0,10171,211.41284042866977,373.7095664143152,382.2514993609281,3.241160220994475,3384.23,1046.94,2651.372,2121.0976,0,207.3254928246129,11168,9692
2015,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,33955,1419,35374,11039,34524,32993,1531,35803.239453390364,1245.0980237931374,37048.3374771835,NA,688.6296332710649,1217.2746042670337,NA,104.73324327806723,3.5198112280011804,101.21343205006606,NA,1.9467112378330549,NA,27.465499831706495,0,10171,214.89745354439094,379.86923606331726,388.55196145905023,3.2044569254461455,3060.13,840.48,2471.794,1977.4352,0,189.14596722401077,11543,9692
2016,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,34127,1398,35525,11203,34524,32993,1531,36580.726046945005,1250.412938747419,37831.13898569242,NA,691.5691672401928,1222.4707501720577,NA,106.4915946113791,3.5198112280011795,102.97178338337793,NA,1.9467112378330549,NA,27.699778964521393,16.738393106255874,10171,218.09005997443714,385.5127322780454,394.32445187297213,3.1710256181379988,3099.05,858.4300000000003,2498.149,1998.5192,334.52,187.09972641967357,11918,9692
2017,350070,Agudos,não,0.9679416758214321,Inf,0.745,0.694,0.845,0.705,34299,1377,35676,11370,34524,32993,1531,37153.33945849288,1255.7278537017007,38409.06731219458,NA,694.5087012093206,1227.666896077082,NA,107.66080085265888,3.5198112280011795,104.1409896246577,NA,1.9467112378330549,NA,27.8633878920588,33.60613035937737,10171,221.34106774161833,391.2594631796283,400.2025366237341,3.137730870712401,3173.9500000000003,884.3700000000003,2554.891,2043.9128,686.88,188.40032879636482,12233,9692
