ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita
2017,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,301024,0,301024,100821,262051,262051,0,293644.2126263431,281.381412906705,293925.5940392498,290036.03350586706,64010.663982263766,4155.787021391336,354046.6974881308,97.64191361461206,0.09347474384325005,97.54843887076882,117.61410966837556,21.26430583018755,96.34980383818801,40.70850800606804,69.8842798360731,21438.88578105339,1391.884378932231,94.24217149020313,2.9857271798534035,36446.729999999996,14836.919999999998,26060.886,20848.7088,14569.97,246.17523142960974
2018,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,306207,0,306207,103272,262051,262051,0,296302.1339157616,286.22620888010067,296588.3601246417,297613.81160384015,65112.79295344239,4227.340931152256,362726.6045572825,96.85877857940598,0.09347474384325005,96.76530383556273,118.4579727299776,21.26430583018755,97.19366689979005,38.02817332951175,72.50266810949809,21960.073916951285,1425.7216609742945,96.53323746180119,2.9650534510806414,35901.33,13652.620000000003,26344.496,21075.5968,15280.369999999999,242.5179832243099
2010,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3485,1114,4599,1374,4599,3485,1114,3842.5414847161574,810.0131004366813,4652.554585152839,3788.9868995633187,97.06768558951966,759.8056768558952,3886.054585152838,101.16448326055314,17.612809315866084,83.55167394468705,84.49781659388645,2.1106259097525473,82.38719068413391,37.90296320416803,82.6057087137665,29,227,242,3.3471615720524017,307.1,116.40000000000003,225.62,180.496,149.1,163.14043903730843
2011,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3551,1097,4648,1408,4599,3485,1114,4146.227272727273,818.6433770014556,4964.8706497287285,4109.914772727273,98.1018922852984,767.901018922853,4208.016665012571,106.81735477041154,17.612809315866084,89.20454545454545,90.533921364298,2.1106259097525477,88.42329545454545,40.66006600660065,81.08622439564493,29.717612809315867,232.61717612809318,247.98835516739447,3.3011363636363638,303,123.19999999999999,216.76,173.40800000000002,140.60999999999999,144.49521377898358
2012,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3621,1080,4701,1442,4599,3485,1114,4238.072122052705,827.9781659388647,5066.050287991569,4185.911234396672,99.22052401746724,776.6572052401747,4285.131758414139,107.76537519658731,17.612809315866084,90.15256588072123,91.1536217488649,2.1106259097525473,89.04299583911235,38.3731872024798,82.52606285357501,30.43522561863173,238.23435225618633,253.97671033478895,3.2600554785020806,361.32,138.65,264.265,211.412,174.47,172.96441756354903
2013,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3693,1065,4758,1477,4599,3485,1114,4329.554502369668,838.0174672489084,5167.571969618576,4261.905213270142,100.42358078602619,786.0742358078602,4362.328794056168,108.60806997937318,17.612809315866084,90.9952606635071,91.68408562539234,2.1106259097525473,89.5734597156398,34.85194271695099,84.05937642677372,31.173944687045122,244.01673944687045,260.1411935953421,3.2213947190250507,350.54,122.17000000000002,265.021,212.01680000000002,178.22,170.36627873516863
2014,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3764,1049,4813,1513,4599,3485,1114,4351.740912095175,847.7045123726347,5199.44542446781,4294.481163251818,101.5844250363901,795.160844250364,4396.065588288207,108.02920059147745,17.612809315866084,90.41639127561136,91.3373278264743,2.1106259097525473,89.22670191672175,26.684602777004667,91.95070103853334,31.93377001455604,249.96433770014556,266.48180494905387,3.1810971579643095,323.37,86.28999999999999,262.967,210.3736,193.44,167.7635800132463
2015,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3837,1033,4870,1550,4599,3485,1114,4345.296774193549,857.7438136826785,5203.040587876228,4301.3096774193555,102.78748180494907,804.5778748180496,4404.097159224305,106.83861576747901,17.612809315866087,89.22580645161293,90.43320655491385,2.1106259097525477,88.32258064516131,26.653658536585368,92.42767702936098,32.714701601164485,256.0771470160117,272.99854439592434,3.141935483870968,307.5,81.96000000000001,250.128,200.1024,184.95000000000002,159.319426680287
2016,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3909,1017,4926,1587,4599,3485,1114,4413.844990548204,867.6069868995633,5281.451977447767,4370.389413988658,103.96943231441047,813.829694323144,4474.358846303068,107.21583389053527,17.61280931586608,89.60302457466918,90.83148287257549,2.110625909752547,88.72085696282295,30.382055256679124,106.28266895204564,33.495633187772924,262.18995633187774,279.51528384279476,3.103969754253308,329.01,99.95999999999998,259.038,207.23040000000003,220.25,162.3867082446611
2017,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,3982,1001,4983,1625,4599,3485,1114,4556.761846153846,877.646288209607,5434.4081343634525,4519.964307692308,105.17248908296942,823.2467248908298,4625.136796775277,109.05896316201992,17.612809315866084,91.44615384615383,92.81831821744485,2.110625909752547,90.70769230769231,32.10146193721242,105.63201724895667,34.29767103347889,268.4679767103348,286.20815138282387,3.0664615384615383,343.38,110.22999999999999,266.219,212.9752,224.97,161.36568203567373
2018,354105,Pratânia,não,1,1,0.701,0.633,0.798,0.681,4055,985,5040,1664,4599,3485,1114,4685.625,887.6855895196505,5573.31058951965,4658.365384615385,106.37554585152839,832.6637554585152,4764.740930466913,110.58155931586609,17.61280931586608,92.96875,94.53851052513716,2.1106259097525473,92.42788461538461,32.69710233253919,104.68495719556401,35.12081513828239,274.9112081513828,293.0771470160116,3.0288461538461537,360.97999999999996,118.02999999999994,278.359,222.6872,233.12,163.71137390358223
2010,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3431,692,4123,1347,4123,3431,692,3847.521158129176,483.61841128433554,4331.139569413512,3722.0252412769114,235.6874536005939,397.9138827023014,3957.7126948775053,105.0482553823311,11.729769858945804,93.3184855233853,95.99109131403118,5.716406829992575,90.2746844840386,20.74774034511093,89.70199471280942,77,130,158,3.060876020786934,243.4,50.5,208.05,166.44000000000003,149.3,153.1424326946398
2011,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3444,668,4112,1357,4123,3431,692,3963.5195283714074,482.3281365998516,4445.847664971259,3842.3109801031687,235.05864884929474,396.8522642910171,4077.3696289524632,108.11886344774464,11.729769858945808,96.38909358879883,99.15782171577003,5.716406829992576,93.44141488577745,31.382797409385294,85.16439513075892,77.57164068299926,130.96510764662213,159.1729769858946,3.030213706705969,264.03,82.85999999999999,206.028,164.82240000000002,140.37,146.90645210540626
2012,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3455,644,4099,1368,4123,3431,692,3976.1498538011692,480.80326651818854,4456.953120319357,3859.2923976608186,234.3155159613957,395.59762435040835,4093.6079136222143,108.73269383555397,11.729769858945804,97.00292397660817,99.8684536136183,5.716406829992576,94.15204678362572,22.37914615446695,89.25922736102736,78.20044543429844,132.02672605790647,160.4632516703786,2.996345029239766,247.82000000000002,55.46000000000001,208.99800000000002,167.19840000000002,149.23999999999998,148.36845754963613
2013,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3465,621,4086,1379,4123,3431,692,3973.4053662073966,479.2783964365256,4452.683762643922,3887.477882523568,233.5723830734967,394.34298440979956,4121.050265597065,108.97414984444254,11.729769858945806,97.24437998549674,100.85781364652631,5.716406829992577,95.14140681653373,18.45255597093292,91.09150632600004,78.82925018559763,133.0883444691908,161.75352635486266,2.9630166787527195,238.07,43.93000000000001,207.319,165.8552,151.08,146.10945127879555
2014,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3475,598,4073,1390,4123,3431,692,4011.4654676258992,477.7535263548627,4489.218993980762,3908.907913669065,232.82925018559766,393.0883444691908,4141.737163854663,110.21897849203934,11.729769858945806,98.48920863309354,101.68762985157531,5.716406829992577,95.97122302158273,17.08594951973055,97.38956297496304,79.45805493689681,134.14996288047513,163.0438010393467,2.9302158273381296,240.49,41.09,211.727,169.38160000000002,164.96,148.39796316876087
2015,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3483,577,4060,1400,4123,3431,692,4045.5,476.22865627319965,4521.7286562732,3952.7,232.08611729769862,391.833704528582,4184.786117297698,111.37262700180295,11.729769858945804,99.64285714285715,103.07354968713543,5.716406829992577,97.35714285714285,19.168096054888505,96.89341785944231,80.02969561989607,135.11507052709726,164.21677802524127,2.9,233.2,44.69999999999999,201.91,161.52800000000002,156.51,139.94942246863687
2016,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3495,557,4052,1411,4123,3431,692,4006.052445074415,475.290274684484,4481.342719758899,3922.772501771793,231.62880475129916,391.06161841128437,4154.401306523092,110.5958223040202,11.729769858945804,98.8660524450744,102.52717933176436,5.716406829992575,96.81077250177178,18.264060766407788,117.14698111361189,80.65850037119525,136.1766889383816,165.50705270972531,2.871722182849043,234.34,42.80000000000001,204.38,163.50400000000002,191.54,142.74220725941728
2017,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3507,537,4044,1423,4123,3431,692,3987.162333099086,474.35189309576833,4461.514226194854,3916.115249472944,231.17149220489975,390.2895322939866,4147.286741677844,110.32428848157403,11.729769858945804,98.59451862262823,102.55407373090613,5.716406829992575,96.83766690091355,18.391882673942696,117.08390013799041,81.34446919079436,137.33481811432813,166.91462509279881,2.841883345045678,234.56,43.139999999999986,204.36200000000002,163.48960000000002,191.42000000000002,142.97227092239262
2018,354110,Presidente Alves,não,1,1,0.735,0.689,0.811,0.711,3517,519,4036,1435,4123,3431,692,3979.7491289198606,473.4135115070527,4453.162640426914,3900.9979094076652,230.71417965850037,389.5174461766889,4131.712089066165,110.3360416359493,11.729769858945806,98.6062717770035,102.37145909480093,5.716406829992576,96.65505226480835,20.60199561131123,115.9723364522153,82.03043801039347,138.49294729027469,168.32219747587231,2.8125435540069685,241.53,49.76000000000002,206.69799999999998,165.3584,191.76999999999998,145.1669299912407
2010,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,10500,3070,13570,4541,13570,10500,3070,11161.407179035456,2740.2972913455187,13901.704470380973,10085.608896718784,663.4089407619467,2901.667033693019,10749.017837480731,102.44439550759745,20.193789914115833,82.25060559348162,79.21162739484696,4.888791015194891,74.32283637965206,26.789055191768007,81.58470417224356,222,971,917,2.988328561990751,855.2,229.10000000000002,694.83,555.864,453.5,188.74852823568867
2011,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,10618,2979,13597,4591,13570,10500,3070,11168.435417120454,2745.7496146223298,13914.185031742783,10128.891309082988,664.7289143360493,2907.4404316229907,10793.620223419037,102.33275745931296,20.193789914115833,82.13896754519712,79.38236539986053,4.888791015194891,74.49357438466564,23.166023166023166,83.3849366359447,224.44439550759745,981.6914776480952,927.0968949570579,2.961664125462862,828.8,192,694.4,555.52,463.21999999999997,187.8256657486925
2012,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,10725,2889,13614,4641,13570,10500,3070,11299.53199741435,2749.1825589077293,14048.714556322078,10258.16806722689,665.5600088086325,2911.0755340233427,10923.728076035522,103.1931435017047,20.193789914115833,82.99935358758887,80.2389310712173,4.888791015194891,75.3501400560224,20.62483947042753,84.26538932810101,226.8887910151949,992.3829552961903,937.1937899141159,2.9334195216548156,856.54,176.65999999999997,732.8779999999999,586.3023999999999,494.05,195.73523443446996
2013,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,10832,2801,13633,4692,13570,10500,3070,11381.17242114237,2753.019378991412,14134.191800133782,10343.878942881502,666.4888791015195,2915.1382955296194,11010.367821983022,103.67631335827612,20.193789914115836,83.48252344416028,80.76261880718127,4.888791015194891,75.87382779198637,20.584634039062788,84.68773524370901,229.38207443294428,1003.2882624972474,947.4926227703149,2.9055839727195227,841.21,173.16000000000008,719.9979999999999,575.9984,487.8,190.70188960703987
2014,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,10935,2715,13650,4743,13570,10500,3070,11471.410499683745,2756.4523232768115,14227.862822960557,10435.357368753954,667.3199735741026,2918.7733979299715,11102.677342328056,104.23342727443632,20.193789914115833,84.03963736032048,81.33829554819089,4.888791015194891,76.44950453299599,12.05956454706126,91.56087470206435,231.8753578506937,1014.1935696983044,957.791455626514,2.8779253636938646,797.7900000000001,96.21000000000004,730.4430000000001,584.3544,535.04,191.7724164025534
2015,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,11036,2631,13667,4795,13570,10500,3070,11480.850052137643,2759.8852675622106,14240.735319699854,10437.654640250259,668.1510680466857,2922.4085003303235,11105.805708296944,104.1979609255861,20.193789914115833,84.00417101147028,81.26001103604993,4.888791015194891,76.37122002085503,11.639507815098105,91.80847212165098,234.41752917859503,1025.3127064523233,968.2922263818542,2.8502606882168924,751.75,87.5,690.5,552.4,507.15000000000003,181.24577667310615
2016,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,11131,2548,13679,4841,13570,10500,3070,11497.593678991945,2762.308522351905,14259.90220134385,10463.403635612478,668.7377229685093,2924.9744549658667,11132.141358580988,104.24667155014144,20.193789914115836,84.0528816360256,81.38125125068343,4.888791015194892,76.49246023548854,13.417488393508034,106.37438192794724,236.6663730455847,1035.1488658885708,977.5813697423475,2.8256558562280523,781.89,104.90999999999997,708.453,566.7624,602.89,185.5005494274862
2017,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,11221,2468,13689,4887,13570,10500,3070,11686.209944751381,2764.3279013433166,14450.537846094698,10677.812154696132,669.2266020700287,2927.112750495486,11347.03875676616,105.56313716191612,20.193789914115833,85.36934724780028,82.89165575839111,4.888791015194891,78.00286474319621,9.03868046914299,111.80549274756085,238.91521691257432,1044.9850253248185,986.8705131028408,2.8011049723756907,755.42,68.27999999999997,707.624,566.0992,632.93,181.56302642562554
2018,354120,Presidente Bernardes,não,1,1,0.757,0.719,0.839,0.718,11310,2390,13700,4934,13570,10500,3070,11656.384272395622,2766.549218233869,14422.933490629492,10659.566274827726,669.7643690817,2929.4648755780668,11329.330643909427,105.276886792916,20.193789914115833,85.08309687880018,82.6958441161272,4.88879101519489,77.80705310093231,9.648415135585278,111.63944377385346,241.21294868971592,1055.0350143140279,996.3615943624752,2.776651803810296,768.52,74.14999999999998,716.615,573.292,640.02,184.18467660918202
2010,354130,Presidente Epitácio,sim,0.9509299564701227,0.9682834172630091,0.75,0.7,0.845,0.714,38545,2773,41318,13202,41318,38545,2773,37603.07301923951,1574.2276927738221,39177.30071201333,34301.26344493259,685.3993334343282,6146.6862596576275,34986.66277836692,94.81896682320861,3.8100287835176485,91.00893803969096,84.67656415694591,1.6588395697621574,83.01772458718376,24.73039542005059,80.46532222356397,219.00000000000003,1963.9999999999998,503,3.1296773216179368,3004.4,743,2484.3,1987.4400000000003,1599.2,198.42713318096528
2011,354130,Presidente Epitácio,sim,0.9509299564701227,0.9682834172630091,0.75,0.7,0.845,0.714,38658,2749,41407,13381,41318,38545,2773,38401.150514433655,1577.618618391153,39978.76913282481,34799.22015397129,686.8757006514165,6159.9263747916975,35486.095854622705,96.55075019398849,3.8100287835176494,92.74072141047084,85.70071691893328,1.6588395697621574,84.04187734917113,26.230934486243385,79.22504902314417,221.96932282987427,1990.628995606726,509.8199515224966,3.0944622972871985,2988.38,783.8800000000001,2439.664,1951.7312000000002,1546.26,192.07358467604425
2012,354130,Presidente Epitácio,sim,0.9509299564701227,0.9682834172630091,0.75,0.7,0.845,0.714,38787,2727,41514,13563,41318,38545,2773,39875.66284131382,1581.6953491895165,41457.358190503335,36243.67759224903,688.6506589910621,6175.844266020299,36932.32825124009,99.86355974009572,3.810028783517648,96.05353095657807,88.96355025109624,1.6588395697621574,87.30471068133409,23.04300896992992,80.33040090111169,224.98841084684142,2017.7042872292075,516.7542039084987,3.0608272506082725,2955.4300000000003,681.02,2478.7160000000003,1982.9728000000005,1592.93,187.37068616840176
2013,354130,Presidente Epitácio,sim,0.9509299564701227,0.9682834172630091,0.75,0.7,0.845,0.714,38916,2705,41621,13747,41318,38545,2773,40045.0660060407,1585.7720799878805,41630.83808602858,36287.54190968125,690.4256173307076,6191.7621572489015,36977.967527011955,100.0236373129636,3.8100287835176485,96.21360852944595,88.84449563204141,1.6588395697621579,87.18565606227926,22.309141437084147,80.2311474047128,228.04067565520378,2045.0771095288592,523.7646568701712,3.027642394704299,2993.84,667.9000000000001,2526.31,2021.048,1621.51,190.73756159899588
2014,354130,Presidente Epitácio,sim,0.9509299564701227,0.9682834172630091,0.75,0.7,0.845,0.714,39044,2683,41727,13934,41318,38545,2773,40710.31136656505,1589.8107104984092,42300.12207706346,36460.05386112586,692.1839872746555,6207.531283138918,37152.23784840052,101.37350415094176,3.8100287835176485,97.5634753674241,89.03644606226308,1.6588395697621574,87.37760649250093,17.864862513634876,87.57642692920155,231.14270565065902,2072.896227844266,530.8894106953492,2.9946174824171092,2988.66,533.9200000000001,2614.9159999999997,2091.9328,1832.04,196.49322110014867
